filename,auc_generated,median_cos_sim_generated,percentage_invalid_neighbors
00489511.stl,0.9825478223062872,0.9999999999999999,98.25439453125
00367687.stl,0.7972733612048737,1.0,79.57763671875
00409477.stl,1.0,0.0,100.0
00502250.stl,0.9767096919784249,1.0,97.6318359375
00307173.stl,0.707693426976357,0.9999878034371492,69.88525390625
00461907.stl,0.99237060546875,1.0,99.2431640625
00150087.stl,0.9990844728599019,0.9999999999996736,99.91455078125
00130767.stl,0.8352798261365589,0.9999997112461771,83.28857421875
00525823.stl,0.9580804734771997,1.0,95.81298828125
00057930.stl,0.9349772135460027,1.0,93.45703125
00723540.stl,0.8343994737431084,1.0,83.203125
00042483.stl,0.664947509765625,1.0,66.24755859375
00005247.stl,0.75390625,1.0,75.244140625
00528136.stl,0.9062118789779873,1.0,90.56396484375
00593978.stl,0.6453857421875,1.0,64.31884765625
00568274.stl,0.98162841796875,1.0,98.15673828125
00263608.stl,0.8837588059893808,1.0,88.28125
00033093.stl,0.99981689453125,1.0,99.98779296875
00326432.stl,0.9869361873485706,0.9999988561033639,98.6328125
00537002.stl,0.774522138527153,1.0,77.33154296875
00856061.stl,1.0,0.0,100.0
00418793.stl,0.5926513671875,1.0,58.92333984375
00563453.stl,1.0,0.0,100.0
00158632.stl,1.0,0.0,100.0
00841535.stl,0.6251992694814088,1.0,62.109375
00808653.stl,0.883251691138995,1.0,88.24462890625
00647213.stl,0.8307142842624258,1.0,82.99560546875
00361037.stl,0.8868156325686926,1.0,88.5498046875
00272739.stl,0.752778552871702,1.0,75.0244140625
00855226.stl,0.8981361971703877,0.9996892164800721,89.70947265625
00721182.stl,0.7987596727288939,1.0,79.69970703125
00577368.stl,0.99749755859375,1.0,99.755859375
00536452.stl,1.0,0.0,100.0
00885563.stl,0.982849121106488,1.0,98.291015625
00263620.stl,0.89947509765625,1.0,89.90478515625
00929845.stl,0.87066650390625,1.0,87.0361328125
00502085.stl,0.87823486328125,1.0,87.65869140625
00050520.stl,1.0,0.0,100.0
00998240.stl,0.8372657721444109,1.0,83.056640625
00808647.stl,0.6640528764346315,0.9999999999997371,66.0400390625
00507116.stl,0.80078125,1.0,79.84619140625
00726174.stl,0.97564697265625,1.0,97.55859375
00513605.stl,0.8001108662071867,0.9999999999999127,79.87060546875
00657941.stl,0.98883056640625,1.0,98.88916015625
00349022.stl,0.6363351007806184,0.9996891878877066,63.232421875
00312998.stl,0.9182374053329001,1.0,91.78466796875
00463490.stl,0.969482421875,1.0,96.9482421875
00241318.stl,0.8868571598760955,0.9999999965959943,88.51318359375
00114389.stl,0.97039794921875,1.0,97.00927734375
00798856.stl,0.9208762082420542,0.9999999999999999,91.97998046875
00356670.stl,0.8156844179775542,1.0,81.35986328125
00640597.stl,0.9704565337898312,0.9999999999999999,97.03369140625
00495312.stl,0.9065373665729801,1.0,90.6005859375
00061702.stl,0.9953002934355574,0.9999999999999999,99.5361328125
00808690.stl,0.92987060546875,1.0,92.95654296875
00633551.stl,0.9550524828202447,1.0,95.3857421875
00412533.stl,0.9996950595653994,0.9999948616585206,99.9755859375
00236806.stl,0.82696533203125,1.0,82.60498046875
00965454.stl,1.0,0.0,100.0
00234977.stl,0.9636918324215017,1.0,96.3623046875
00400889.stl,0.9984741213608422,0.9999999999999102,99.853515625
00977050.stl,0.99530029296875,1.0,99.5361328125
00410456.stl,0.99896240234375,1.0,99.90234375
00965440.stl,0.999414836688123,0.9848093957003434,99.93896484375
00488419.stl,0.99945068359375,1.0,99.951171875
00910961.stl,0.9913101456862321,0.9999999486395126,99.13330078125
00741878.stl,0.7345174153628065,1.0,73.1201171875
00878404.stl,0.99920654296875,1.0,99.9267578125
00395160.stl,0.9099053396306257,0.9999999999999999,90.95458984375
00626149.stl,0.8150470857892315,0.9999999999988931,81.4453125
00284079.stl,0.65484619140625,1.0,65.283203125
00517338.stl,0.9184860979127932,1.0,91.7724609375
00482647.stl,0.95825119421784,0.9999999999999999,95.76416015625
00045845.stl,0.8178324167269672,0.9999999999987714,81.72607421875
00853695.stl,0.8102057620853685,0.9999988195944521,80.52978515625
00637050.stl,0.8948974609375,1.0,89.44091796875
00382408.stl,0.99981689453125,1.0,99.98779296875
00073449.stl,0.9722948803540206,0.9996892101199546,97.16796875
00205573.stl,0.858789824485871,0.9996891978632427,85.68115234375
00412254.stl,0.98541259765625,1.0,98.53515625
00422397.stl,0.9287109375,1.0,92.85888671875
00866606.stl,0.9951821018797784,0.9999999999995035,99.52392578125
00538495.stl,0.9989565309332411,0.0,99.8291015625
00970070.stl,0.7335515435914146,0.9999999999999999,73.1201171875
00382346.stl,0.876953125,1.0,87.646484375
00495307.stl,1.0,0.0,100.0
00358648.stl,0.9998168945457134,0.9999999999999307,99.98779296875
00379686.stl,0.911095035280086,1.0,91.0888671875
00929111.stl,0.99334716796875,1.0,99.32861328125
00981923.stl,0.9110553109354493,0.9996891998121723,91.015625
00739055.stl,0.66107177734375,1.0,65.85693359375
00199906.stl,0.81463623046875,1.0,81.28662109375
00193595.stl,0.987550997737244,1.0,98.74267578125
00670327.stl,0.8133312402295292,0.9996892107655485,81.21337890625
00683244.stl,0.9945193210278533,1.0,99.4384765625
00150535.stl,0.944946289064237,1.0,94.47021484375
00371557.stl,0.81317138671875,1.0,81.23779296875
00947145.stl,0.98040771484375,1.0,98.046875
00901676.stl,0.990966796875,1.0,99.0966796875
00052336.stl,0.8656164724379587,1.0,86.4013671875
00418962.stl,0.729248046875,1.0,72.021484375
00940158.stl,0.8827243649407938,0.9999999999998341,88.18359375
00601247.stl,0.8930562445826031,1.0,89.2578125
00010111.stl,0.8823677074462338,0.9999999999999999,88.12255859375
00187279.stl,0.9551701692562157,0.9999999999998707,95.4345703125
00990609.stl,0.9651924099168552,1.0,96.484375
00355393.stl,0.9151271581124651,1.0,91.46728515625
00536453.stl,0.9992067675684851,1.0,99.9267578125
00025814.stl,0.9648575066600066,0.9999802394761312,96.39892578125
00898241.stl,1.0,0.0,100.0
00809202.stl,1.0,0.0,100.0
00892022.stl,0.9863896395668255,0.9999953076236472,98.6328125
00322655.stl,0.99005126953125,1.0,98.9990234375
00303843.stl,0.98358154296875,1.0,98.3642578125
00842773.stl,0.9454355387554679,1.0,94.51904296875
00416967.stl,0.9736945175831228,1.0,97.36328125
00885238.stl,0.9992763913840961,0.9981040404124334,99.9267578125
00603478.stl,0.80096435546875,1.0,79.96826171875
00594970.stl,0.7935500907077782,0.9999999999993328,79.21142578125
00769879.stl,0.998504638671875,1.0,99.853515625
00418786.stl,0.55743408203125,1.0,55.26123046875
00780771.stl,1.0,0.0,100.0
00019109.stl,0.69073486328125,1.0,68.9208984375
00220724.stl,0.8876182782782198,0.9999999997982489,88.2080078125
00453591.stl,0.9970703125,1.0,99.70703125
00322641.stl,0.9825468517483175,1.0,98.25439453125
00989402.stl,0.9805908203125,1.0,98.05908203125
00475230.stl,0.9981689453125,1.0,99.81689453125
00375296.stl,0.994908844102307,0.9998249504830121,99.4873046875
00967732.stl,0.7635777910722832,1.0,76.13525390625
00704840.stl,0.9898088950479081,1.0,98.98681640625
00262926.stl,0.7952880859375,1.0,79.40673828125
00356329.stl,0.714599609375,1.0,71.19140625
00828031.stl,0.8054848308269283,0.999689191034968,80.38330078125
00855780.stl,0.99481201171875,1.0,99.47509765625
00923164.stl,0.99981689453125,1.0,99.98779296875
00036471.stl,0.99981689453125,1.0,99.98779296875
00625118.stl,0.91094396653803,0.9999999999959072,91.05224609375
00593212.stl,1.0,0.0,100.0
00583767.stl,0.99981689453125,1.0,99.98779296875
00695803.stl,0.71002197265625,1.0,70.3125
00234584.stl,0.9481864935814924,1.0,94.78759765625
00003390.stl,0.984404587856181,0.9999419615651447,98.35205078125
00442885.stl,0.7804227004429247,0.9999999999993177,77.94189453125
00547057.stl,0.99700927734375,1.0,99.70703125
00770657.stl,0.7465946711231877,1.0,74.4873046875
00226194.stl,0.78399658203125,1.0,78.16162109375
00867068.stl,0.9984397156999395,0.0,99.79248046875
00110475.stl,0.9972801352065511,1.0,99.7314453125
00553977.stl,0.9038996757799928,0.9999999999999999,90.29541015625
00884318.stl,0.6971833257795957,0.9999999999999128,69.42138671875
00037960.stl,0.7282211586486067,0.9999999999997681,72.6318359375
00847353.stl,0.7942347798766902,0.9999999999997784,79.0771484375
00049272.stl,0.7535662359255162,0.9999999999998541,75.1953125
00718514.stl,0.99664306640625,1.0,99.67041015625
00495850.stl,0.99428929385761,1.0,99.4140625
00360880.stl,0.7560550818697146,1.0,75.29296875
00476513.stl,0.9975189313279635,1.0,99.74365234375
00360658.stl,0.9571520863049258,1.0,95.6787109375
00948060.stl,0.908203125,1.0,90.185546875
00574462.stl,0.9012461002035884,0.9999999999999827,90.10009765625
00424527.stl,0.8134765625,1.0,80.9814453125
00664811.stl,0.8873226338390532,0.9999999999996885,88.57421875
00511588.stl,0.97308349609375,1.0,97.2900390625
00945222.stl,1.0,0.0,100.0
00196176.stl,0.9640793577207262,1.0,96.39892578125
00813716.stl,0.99407973904514,1.0,99.4140625
00308282.stl,0.7158551778241701,1.0,71.4599609375
00837850.stl,0.9764404296875,1.0,97.64404296875
00690006.stl,0.7456927361375763,0.999999999999632,74.4384765625
00017454.stl,0.8993059560457837,0.9999999999999999,89.84375
00918119.stl,0.7059365266016453,0.9999999999999982,70.39794921875
00910545.stl,0.99920654296875,1.0,99.9267578125
00880624.stl,0.9300081430380879,1.0,92.95654296875
00041174.stl,1.0,0.0,100.0
00527774.stl,0.8318591823745889,1.0,83.04443359375
00095443.stl,0.999206542970487,1.0,99.9267578125
00396694.stl,0.814109330753712,1.0,81.2255859375
00824838.stl,0.9408685610369628,1.0,94.0185546875
00889172.stl,0.8482356010478862,0.9996891917238393,84.70458984375
00212594.stl,1.0,0.0,100.0
00394929.stl,0.7149774967157467,0.9999999999998087,71.2890625
00236422.stl,0.9459761614047311,0.9999999999999999,94.5556640625
00674579.stl,0.7850652029758346,0.9999999999999984,78.41796875
00822468.stl,0.9544326763239431,1.0,95.4345703125
00410721.stl,0.9167619800151858,0.9998220482228595,91.49169921875
00263594.stl,0.902099609375,1.0,90.17333984375
00530383.stl,0.7602095486454608,1.0,75.84228515625
00962058.stl,0.88641357421875,1.0,88.5986328125
00066440.stl,0.98541259765625,1.0,98.54736328125
00721236.stl,0.9993334572194832,0.9996891891646514,99.93896484375
00728574.stl,0.893444262191433,0.9999999999999165,89.2822265625
00838424.stl,0.85546875,1.0,85.5224609375
00575185.stl,0.994934082033566,1.0,99.49951171875
00781916.stl,0.5995406041931548,1.0,58.87451171875
00544358.stl,0.890397922290838,0.9999999999999999,88.75732421875
00855804.stl,0.99981689453125,1.0,99.98779296875
00386530.stl,0.8505219930176835,0.9996892061918162,84.912109375
00267916.stl,0.65130615234375,1.0,64.94140625
00476498.stl,0.9261194242411497,1.0,92.5537109375
00301339.stl,0.936307785331382,1.0,93.59130859375
00762327.stl,0.9600531187345722,1.0,95.91064453125
00091786.stl,0.7913180490450752,1.0,78.94287109375
00835882.stl,0.99896240234375,1.0,99.90234375
00350604.stl,0.99456787109375,1.0,99.462890625
00834544.stl,0.7849474072008813,0.9999999999999999,78.0029296875
00324185.stl,0.68511962890625,1.0,68.2861328125
00708698.stl,0.98883056640625,1.0,98.88916015625
00758911.stl,0.6517333984375,1.0,64.92919921875
00964367.stl,1.0,0.0,100.0
00550339.stl,0.9838867201392983,1.0,98.388671875
00947555.stl,0.98907470703125,1.0,98.91357421875
00941124.stl,0.86285400390625,1.0,86.16943359375
00803465.stl,0.7268948879091068,0.9999999999995799,72.5830078125
00572615.stl,0.82281494140625,1.0,82.2265625
00748531.stl,0.701904296875,1.0,69.98291015625
00720699.stl,0.9197930345571435,0.9999999999999999,91.97998046875
00955637.stl,0.9989882482866078,1.0,99.89013671875
00722930.stl,0.9989624881407749,0.9999999791195266,99.90234375
00338553.stl,0.98248291015625,1.0,98.193359375
00564705.stl,1.0,0.0,100.0
00269708.stl,0.9683818514391586,1.0,96.78955078125
00785225.stl,0.9724891082612788,1.0,97.18017578125
00645015.stl,0.7035251312480296,1.0,70.10498046875
00783654.stl,0.7249755859375,1.0,72.35107421875
00092270.stl,0.9803544251750387,1.0,98.03466796875
00839921.stl,0.9827487221217092,1.0,98.2666015625
00942439.stl,1.0,0.0,100.0
00579754.stl,0.9981224422636371,0.9996891865570606,99.81689453125
00789379.stl,0.64501953125,1.0,64.3310546875
00669299.stl,0.7732912092922842,0.9996892037798512,77.16064453125
00627848.stl,0.9816926182055237,1.0,98.1689453125
00693453.stl,1.0,0.0,100.0
00674586.stl,0.9758591433309276,1.0,97.5830078125
00766828.stl,0.86810302734375,1.0,86.7431640625
00425003.stl,0.9872395160100236,1.0,98.7060546875
00369734.stl,0.926025390625,1.0,92.51708984375
00421265.stl,0.8912353515625,1.0,89.05029296875
00460239.stl,0.98486328125,1.0,98.486328125
00036288.stl,0.9215698242810383,1.0,91.97998046875
00577037.stl,1.0,0.0,100.0
00465341.stl,0.9061969377916538,1.0,90.56396484375
00374765.stl,0.9998779296875,0.0,99.98779296875
00270271.stl,0.41921672325213866,0.9999999999999999,41.24755859375
00759372.stl,0.992613350508029,0.9996891820974061,99.2431640625
00712603.stl,1.0,0.0,100.0
00392592.stl,0.992675781251158,1.0,99.25537109375
00369046.stl,0.99517822265625,1.0,99.52392578125
00262661.stl,0.99090576171875,1.0,99.08447265625
00369720.stl,0.81390380859375,1.0,81.18896484375
00137196.stl,0.7897163518726408,1.0,78.6376953125
00424309.stl,0.917521676412237,1.0,91.66259765625
00041772.stl,0.97332763671875,1.0,97.22900390625
00208137.stl,0.99798583984375,1.0,99.8046875
00663561.stl,1.0,0.0,100.0
00808097.stl,0.974609375,1.0,97.4609375
00220863.stl,0.84259033203125,1.0,84.2041015625
00131068.stl,0.990478515625,1.0,99.0478515625
00977657.stl,0.9954262395090965,0.9999999999997706,99.54833984375
00514751.stl,0.997131347656829,1.0,99.71923828125
00246258.stl,0.89752197265625,1.0,89.66064453125
00579595.stl,0.9149577916702387,1.0,91.44287109375
00308137.stl,0.7623291015625,1.0,75.9765625
00725534.stl,1.0,0.0,100.0
00637124.stl,1.0,0.0,100.0
00060227.stl,0.8575032711327446,0.9999999999999999,85.70556640625
00501348.stl,0.794515009258161,0.9999999999999247,79.33349609375
00639121.stl,0.9918939571142433,0.999999999995156,99.18212890625
00910196.stl,0.83001708984375,1.0,82.8857421875
00722515.stl,0.9945068359375,1.0,99.45068359375
00015690.stl,0.73931884765625,1.0,73.7548828125
00349143.stl,0.9988455137453414,1.0,99.89013671875
00879652.stl,0.9974069773153176,0.9996320031355723,99.74365234375
00960317.stl,0.8231995796076719,1.0,82.2265625
00359422.stl,0.7797417604651182,1.0,77.7099609375
00514779.stl,0.8990632287401751,1.0,89.8681640625
00075616.stl,0.8902064735067295,1.0,88.96484375
00269293.stl,0.6438261138615726,0.9996891968964529,63.87939453125
00776150.stl,0.9862060546875,1.0,98.6083984375
00403211.stl,1.0,0.0,100.0
00384131.stl,0.999694824219329,1.0,99.9755859375
00319953.stl,0.8106825644646543,0.9999896218122996,80.7861328125
00936810.stl,0.9866912331544637,0.9994124403128344,98.388671875
00283879.stl,0.96990966796875,1.0,96.98486328125
00333176.stl,0.999572753906829,1.0,99.96337890625
00229884.stl,0.98388671875,1.0,98.388671875
00228542.stl,0.9455102466520323,1.0,94.37255859375
00181768.stl,0.9457039076244114,0.9999999999999793,94.51904296875
00557867.stl,0.8493836579973415,0.9999999999999998,84.87548828125
00176492.stl,0.99920654296875,1.0,99.9267578125
00331775.stl,0.9142485226474559,0.9999999999999981,91.3818359375
00862299.stl,0.9821403665263624,0.9996892655406118,98.20556640625
00264990.stl,0.7908892426040823,1.0,78.8818359375
00811277.stl,0.7416338116612224,1.0,74.01123046875
00612429.stl,0.6821793501527793,0.999999999999615,68.02978515625
00363755.stl,0.89312744140625,1.0,89.19677734375
00807373.stl,0.9341809101459271,0.9999999999999999,92.8466796875
00783456.stl,0.8939629001473983,0.9999999979262719,89.1845703125
00518802.stl,0.9085905204232599,1.0,90.73486328125
00424889.stl,0.796923440355513,0.9996892107655482,79.55322265625
00635928.stl,0.817888201167138,1.0,81.67724609375
00613051.stl,1.0,0.0,100.0
00204902.stl,0.9857177734375,1.0,98.57177734375
00226235.stl,0.7125148923524279,1.0,70.947265625
00215827.stl,0.8876953125,1.0,88.73291015625
00317942.stl,0.92144775390625,1.0,92.08984375
00790402.stl,0.99969482421875,1.0,99.9755859375
00374201.stl,0.98992919921875,1.0,98.9990234375
00680177.stl,0.9936030863920144,0.9999971990709545,99.365234375
00533305.stl,0.760498046875,1.0,75.9033203125
00979849.stl,1.0,0.0,100.0
00234625.stl,0.6870256536875984,1.0,68.45703125
00222047.stl,0.8421679299856608,1.0,84.033203125
00652757.stl,0.7687557969976857,1.0,76.67236328125
00528055.stl,0.9955445875024104,1.0,99.560546875
00103027.stl,0.7055712829112329,0.9999999999999989,70.3369140625
00694672.stl,0.99969482421875,1.0,99.9755859375
00418182.stl,0.9389616727807931,0.9999790231303535,93.81103515625
00844274.stl,0.8868321010041128,1.0,88.57421875
00359391.stl,0.7581787109375,1.0,75.59814453125
00791078.stl,0.76580810546875,1.0,76.46484375
00642552.stl,0.8612173114443233,0.9999949499511619,85.9619140625
00700013.stl,0.83673095703125,1.0,83.60595703125
00550688.stl,0.98345947265625,1.0,98.35205078125
00260276.stl,0.7298134422914893,1.0,72.61962890625
00264010.stl,0.9219444737954992,1.0,92.138671875
00692217.stl,1.0,0.0,100.0
00359385.stl,0.44313461060616366,1.0,43.4814453125
00286095.stl,0.9860239179466987,1.0,98.583984375
00356908.stl,0.99298095703125,1.0,99.30419921875
00979693.stl,0.9182563004901476,1.0,91.796875
00208860.stl,0.9030287004206774,1.0,90.2099609375
00158779.stl,0.983829558642722,1.0,98.37646484375
00033872.stl,0.9223565022819482,0.9996892030995737,92.1142578125
00436525.stl,0.8553951200106558,0.9999999999999999,85.4248046875
00616659.stl,0.9575093150930096,1.0,95.751953125
00475408.stl,0.99908447265625,1.0,99.91455078125
00373550.stl,1.0,0.0,100.0
00785757.stl,0.76849365234375,1.0,76.74560546875
00642208.stl,0.8282394072845608,0.9999999999975812,82.6904296875
00820902.stl,0.925537109375,1.0,91.22314453125
00076490.stl,0.9370349713506306,0.9996891819680983,93.6279296875
00007269.stl,0.8722650638872099,0.9999999999999212,87.1826171875
00600985.stl,0.9664306640625,1.0,96.64306640625
00328554.stl,0.967539898637184,1.0,96.74072265625
00684449.stl,0.9559442429128829,1.0,95.5810546875
00797421.stl,0.9993286133469879,0.9999999999999045,99.93896484375
00600749.stl,0.926081594194021,0.9999999999999999,92.59033203125
00526736.stl,0.8950041655736833,1.0,89.4287109375
00625287.stl,0.9258163349186377,1.0,92.54150390625
00353694.stl,0.76446533203125,1.0,76.37939453125
00653311.stl,0.97314453125,1.0,97.30224609375
00144344.stl,0.9509907060962123,0.9999999999999999,94.98291015625
00154157.stl,0.99969482421875,1.0,99.9755859375
00775329.stl,0.977181227904526,1.0,97.705078125
00730675.stl,1.0,0.0,100.0
00473938.stl,0.6468505859375,1.0,64.48974609375
00217029.stl,0.7641591841477892,0.9996891902270502,76.1962890625
00879888.stl,0.99761962890625,1.0,99.76806640625
00199864.stl,0.775179428410423,0.9996891935521961,77.294921875
00554439.stl,0.94549560546875,1.0,94.51904296875
00289365.stl,0.8468937934423004,0.9996891934346526,84.58251953125
00805599.stl,0.9638994529268206,1.0,96.38671875
00457642.stl,0.968439940518755,1.0,96.77734375
00736576.stl,0.7897476468471635,1.0,76.96533203125
00017091.stl,0.7944024082436554,1.0,79.248046875
00623609.stl,0.41411650043859194,1.0,40.478515625
00769714.stl,0.7454844758566315,1.0,74.3408203125
00503207.stl,0.908447265625,1.0,90.80810546875
00320685.stl,0.93243408203125,1.0,93.22509765625
00381705.stl,0.9530765595194314,1.0,95.27587890625
00735731.stl,0.7406005859375,1.0,73.8525390625
00366820.stl,0.9800573663465403,0.9999999999999999,98.01025390625
00825107.stl,0.9871995101073824,1.0,98.71826171875
00621750.stl,0.6582031250000001,1.0,65.625
00596744.stl,1.0,0.0,100.0
00391264.stl,1.0,0.0,100.0
00319986.stl,0.66766357421875,1.0,66.4794921875
00855392.stl,0.99847412109375,1.0,99.853515625
00823562.stl,0.9939208955351846,1.0,99.35302734375
00616856.stl,0.9905531144912371,0.9996891772726114,99.0478515625
00910802.stl,0.8004828906686358,0.9999999999999076,79.94384765625
00345035.stl,0.9830301818146162,0.9848105529477058,97.94921875
00849552.stl,0.99957275390625,1.0,99.96337890625
00749177.stl,0.9609375,1.0,96.0693359375
00696267.stl,0.9871249252468771,1.0,98.7060546875
00567226.stl,0.6414794921875,1.0,63.8916015625
00232040.stl,0.9912533886585032,1.0,99.10888671875
00833598.stl,1.0,0.0,100.0
00081226.stl,0.9942450990248838,0.9946741106767343,99.3896484375
00137180.stl,1.0,0.0,100.0
00944062.stl,0.9182613424027366,0.9999999999999983,91.78466796875
00718338.stl,0.99945068359375,1.0,99.951171875
00083431.stl,0.74005126953125,1.0,73.74267578125
00883529.stl,0.8287503987669911,1.0,82.7392578125
00221028.stl,0.8173063842984458,1.0,81.5673828125
00137194.stl,0.7068206232282974,1.0,70.4833984375
00306483.stl,0.9125393146505381,0.9999999999999999,90.73486328125
00110265.stl,0.83575439453125,1.0,83.5205078125
00746278.stl,0.9782491984151558,0.999741425491013,97.81494140625
00250821.stl,0.7875676261444994,0.9996892134010618,78.52783203125
00637495.stl,0.9773559575334676,1.0,97.74169921875
00815205.stl,0.9820556640625,1.0,98.20556640625
00682548.stl,0.996337890625,1.0,99.6337890625
00791520.stl,0.8321833815143062,0.9999999999999101,83.1298828125
00664967.stl,1.0,0.0,100.0
00558798.stl,0.98223876953125,1.0,98.1689453125
00104204.stl,0.83734130859375,1.0,83.55712890625
00162181.stl,0.838133792563732,0.9996891984840555,83.69140625
00805764.stl,0.9909726114764414,0.9999999999998215,99.0966796875
00814669.stl,0.717857252716503,1.0,71.52099609375
00956328.stl,0.9865245423767872,1.0,98.64501953125
00595715.stl,0.9503212944125362,1.0,95.00732421875
00772644.stl,0.8307436976712308,0.9999999999999999,82.958984375
00812595.stl,0.797537730447573,0.9999999999992522,79.638671875
00289601.stl,0.9912747401262331,1.0,99.13330078125
00137157.stl,0.9757752791647094,0.9999999999999999,97.5341796875
00579971.stl,0.8972696195858576,1.0,89.63623046875
00571493.stl,0.9995730112282306,1.0,99.96337890625
00028063.stl,0.899983735720441,1.0,89.92919921875
00294650.stl,1.0,0.0,100.0
00867650.stl,0.8869326310993804,0.9999973167755571,88.57421875
00809189.stl,0.970703125,1.0,97.0703125
00556004.stl,0.997336086707662,1.0,99.71923828125
00263596.stl,0.88543701171875,1.0,88.48876953125
00042292.stl,0.99896240234375,1.0,99.90234375
00212409.stl,0.8843008011872678,0.999998200295769,88.2080078125
00381507.stl,0.9676513672617357,1.0,96.728515625
00282768.stl,0.9940795898645941,0.9999999999999999,99.4140625
00976985.stl,0.9807872110320004,1.0,98.08349609375
00170546.stl,0.99981689453125,1.0,99.98779296875
00835664.stl,0.99957275390625,1.0,99.96337890625
00271186.stl,0.7974790978291242,1.0,79.60205078125
00276831.stl,0.9889125059647784,1.0,98.876953125
00322455.stl,0.5293201465619568,0.9999999999999882,52.24609375
00222327.stl,0.81610107421875,1.0,81.50634765625
00880626.stl,1.0,0.0,100.0
00796307.stl,0.996826171875,1.0,99.6826171875
00433717.stl,0.997619628907408,1.0,99.76806640625
00191633.stl,1.0,0.0,100.0
00188362.stl,0.6273193359375,1.0,62.34130859375
00990421.stl,0.9971313478267309,1.0,99.71923828125
00016984.stl,0.8497419552174899,1.0,84.87548828125
00690010.stl,0.9998168945446548,0.9999999999999405,99.98779296875
00418586.stl,0.99957275390625,1.0,99.96337890625
00329272.stl,0.97406005859375,1.0,97.412109375
00564897.stl,0.996276855469908,1.0,99.6337890625
00890409.stl,0.6753394771088562,1.0,67.2119140625
00376038.stl,0.6478271484375,1.0,64.66064453125
00361544.stl,0.93597412109375,1.0,93.56689453125
00422140.stl,0.902330506359848,1.0,90.13671875
00851255.stl,0.99090576171875,1.0,99.0966796875
00067833.stl,0.6629638671875,1.0,66.1376953125
00701047.stl,0.8905448843702871,0.9999999999866883,88.97705078125
00501955.stl,0.89190673828125,1.0,89.12353515625
00844880.stl,0.981201171875,1.0,98.1201171875
00106201.stl,0.9844577778948969,0.9999999999999999,98.44970703125
00713331.stl,0.999278852576863,0.999774373832473,99.9267578125
00231373.stl,0.9595550099803519,1.0,95.9228515625
00710638.stl,1.0,0.0,100.0
00261544.stl,0.98175048828125,1.0,98.18115234375
00019335.stl,0.8814697265625,1.0,88.00048828125
00645163.stl,1.0,0.0,100.0
00948062.stl,0.7920438362743442,0.9999406549101186,78.90625
00812387.stl,0.8916015625,1.0,89.14794921875
00797964.stl,0.9921291834717803,1.0,99.21875
00609396.stl,0.77264404296875,1.0,77.08740234375
00212227.stl,0.9661617731640413,0.9999999999999999,96.61865234375
00144967.stl,0.7427773342161408,0.9999999999999998,74.0478515625
00278940.stl,0.9314788448507376,0.999999999999998,93.12744140625
00487271.stl,0.995361328125,1.0,99.5361328125
00078734.stl,0.99981689453125,1.0,99.98779296875
00180925.stl,0.98138427734375,1.0,98.14453125
00757598.stl,1.0,0.0,100.0
00670655.stl,0.9810791015625,1.0,98.095703125
00692808.stl,0.998718262072944,0.9999999999994745,99.8779296875
00960063.stl,0.99969482421875,1.0,99.9755859375
00731609.stl,0.8856149818369369,1.0,88.5009765625
00236385.stl,1.0,0.0,100.0
00125341.stl,0.9982299809657713,0.9999999999997113,99.8291015625
00389761.stl,0.9678499386893108,0.9999999999999999,96.77734375
00396669.stl,0.906982421875,1.0,90.58837890625
00299228.stl,0.98480224609375,1.0,98.486328125
00157099.stl,1.0,0.0,100.0
00298888.stl,0.87945556640625,1.0,87.90283203125
00556616.stl,0.99188232421875,1.0,99.1943359375
00009683.stl,0.9149260033551633,0.999985809531627,91.44287109375
00174132.stl,0.9959493840966974,0.9996891572754345,99.560546875
00845591.stl,0.8705160250077192,1.0,86.97509765625
00781690.stl,0.9915267989981379,1.0,99.1455078125
00863556.stl,0.9664306640625,1.0,96.630859375
00131308.stl,0.8863719631089791,1.0,88.53759765625
00928755.stl,0.99652099609375,1.0,99.658203125
00625654.stl,0.6603017015805063,0.9999988514492737,65.80810546875
00783939.stl,0.99932861328125,1.0,99.93896484375
00527945.stl,0.99969482421875,1.0,99.9755859375
00755628.stl,1.0,0.0,100.0
00933822.stl,0.9973783948098278,1.0,99.74365234375
00975877.stl,0.8323016140809194,0.9999999999990877,83.16650390625
00895983.stl,0.997619628910303,1.0,99.76806640625
00125180.stl,0.9945212292128147,0.9999999999999999,99.45068359375
00609143.stl,0.8123740543789189,1.0,81.0546875
00788449.stl,0.8693091994553876,1.0,86.85302734375
00901884.stl,0.929070682095526,1.0,92.8466796875
00906133.stl,0.92120361328125,1.0,92.0654296875
00894323.stl,0.6444091796875,1.0,64.16015625
00912146.stl,0.99920654296875,1.0,99.91455078125
00335459.stl,0.9756750999877487,0.9999999781370471,97.509765625
00380584.stl,0.9030398118640544,1.0,90.13671875
00907205.stl,0.9898681640625,1.0,98.876953125
00100466.stl,1.0,0.0,100.0
00993316.stl,0.87310791015625,1.0,87.2802734375
00721195.stl,0.84893798828125,1.0,84.814453125
00964946.stl,0.99505615234375,1.0,99.51171875
00708507.stl,0.99981689453125,1.0,99.98779296875
00984118.stl,0.859557217517473,0.9999999999983137,85.888671875
00479434.stl,0.9981708829363403,1.0,99.81689453125
00176282.stl,1.0,0.0,100.0
00801112.stl,0.7964932889927221,0.9996892107655482,79.5166015625
00038847.stl,0.8731389121581086,1.0,87.255859375
